Gene	Gene synonym	Ensembl	Uniprot	Subcellular main location
FAM162A	C3orf28, E2IG5	ENSG00000114023	Q96A26	Mitochondria, Cytosol
FAM167A	C8orf13	ENSG00000154319	Q96KS9	Mitochondria
FAM171B	FLJ34104, KIAA1946	ENSG00000144369	Q6P995	Nucleoplasm, Mitochondria
FAM181B	LOC220382, MGC33846	ENSG00000182103	A6NEQ2	Mitochondria
FAM210A	C18orf19, HsT2329, MGC24180	ENSG00000177150	Q96ND0	Nucleoplasm, Golgi apparatus, Mitochondria
FAM222A	C12orf34, FLJ14721	ENSG00000139438	Q5U5X8	Nucleoplasm, Plasma membrane
FAM234A	C16orf9, DKFZP761D0211, FLJ32603, ITFG3	ENSG00000167930	Q9H0X4	Mitochondria
FAM83F		ENSG00000133477	Q8NEG4	Mitochondria
FAM92A	FAM92A1, FLJ38979	ENSG00000188343	A1XBS5	Mitochondria
FASTK	FAST	ENSG00000164896	Q14296	Mitochondria
FASTKD2	KIAA0971	ENSG00000118246	Q9NYY8	Mitochondria
FASTKD3	FLJ23274, MGC5297	ENSG00000124279	Q14CZ7	Nucleoplasm, Mitochondria
FBP1	FBP	ENSG00000165140	P09467	Mitochondria
FBXL12	Fbl12, FLJ20188	ENSG00000127452	Q9NXK8	Mitochondria
FBXO21	FBX21, KIAA0875	ENSG00000135108	O94952	Mitochondria
FBXW5	DKFZP434B205, Fbw5, MGC20962	ENSG00000159069	Q969U6	Mitochondria
FDX1	ADX, FDX	ENSG00000137714	P10109	Mitochondria
FDXR	ADXR	ENSG00000161513	P22570	Mitochondria
FGFR1OP2	DKFZp564O1863	ENSG00000111790	Q9NVK5	Mitochondria
FH	fumarase	ENSG00000091483	P07954	Mitochondria
FIS1	CGI-135, Fis1, H_NH0132A01.6, TTC11	ENSG00000214253	Q9Y3D6	Mitochondria
FKBP8	FKBP38, FKBPr38	ENSG00000105701	Q14318	Mitochondria
FKBP9	FKBP60, FKBP63	ENSG00000122642	O95302	Golgi apparatus, Mitochondria
FMC1	C7orf55, HSPC268	ENSG00000164898	Q96HJ9	Mitochondria
FN3K		ENSG00000167363	Q9H479	Mitochondria
FOCAD	FLJ20375, KIAA1797	ENSG00000188352	Q5VW36	Mitochondria
FOXB1	FKH5, HFKH-5	ENSG00000171956	Q99853	Nucleoplasm, Mitochondria
FOXK2	ILF, ILF1	ENSG00000141568	Q01167	Nucleoplasm
FOXN4		ENSG00000139445	Q96NZ1	Nucleoplasm, Mitochondria
FOXRED1	H17	ENSG00000110074	Q96CU9	Mitochondria
FP565260.6		ENSG00000280071		Mitochondria
FRAT2		ENSG00000181274	O75474	Nucleoplasm
FRMD6	C14orf31, EX1, MGC17921, willin	ENSG00000139926	Q96NE9	Mitochondria
FSIP2	FLJ34780	ENSG00000188738	Q5CZC0	Microtubules
FSTL4	KIAA1061	ENSG00000053108	Q6MZW2	Mitochondria
FXN	CyaY, FA, FARR, FRDA, X25	ENSG00000165060	Q16595	Mitochondria
FXYD2	ATP1G1, HOMG2, MGC12372	ENSG00000137731	P54710	Mitochondria
GADD45GIP1	CKBBP2, CKbetaBP2, CRIF1, MGC4667, MGC4758, PLINP-1, Plinp1, PRG6	ENSG00000179271	Q8TAE8	Mitochondria
GALNT18	GalNAc-T18, GALNT15, GALNTL4, MGC71806	ENSG00000110328	Q6P9A2	Mitochondria
GART	GARS-AIRS-GART, PGFT, PRGS	ENSG00000159131	P22102	Nucleoplasm, Mitochondria, Cytosol
GATB	PET112, PET112L	ENSG00000059691	O75879	Mitochondria
GATM	AGAT	ENSG00000171766	P50440	Mitochondria
GCAT	KBL	ENSG00000100116	O75600	Nucleoplasm
GCDH	ACAD5	ENSG00000105607	Q92947	Mitochondria
GDAP1	CMT2K, CMT4, CMT4A	ENSG00000104381	Q8TB36	Mitochondria
GFER	ALR, ERV1, HERV1, HPO1, HPO2, HSS	ENSG00000127554	P55789	Mitochondria, Cytosol
GFM1	EFGM, EGF1, GFM	ENSG00000168827	Q96RP9	Mitochondria
GFM2	EFG2, FLJ21661	ENSG00000164347	Q969S9	Mitochondria
GHITM	DERP2, HSPC282, My021, PTD010, TMBIM5	ENSG00000165678	Q9H3K2	Mitochondria
GIT1		ENSG00000108262	Q9Y2X7	Focal adhesion sites, Cytosol
GJB2	CX26, DFNA3, DFNB1, NSRD1	ENSG00000165474	P29033	Mitochondria
GLCE	HSEPI, KIAA0836	ENSG00000138604	O94923	Mitochondria
GLDC	GCSP, NKH	ENSG00000178445	P23378	Mitochondria
GLOD5		ENSG00000171433	A6NK44	Mitochondria
GLRX5	C14orf87, GRX5, PR01238	ENSG00000182512	Q86SX6	Mitochondria
GLS	GLS1, KIAA0838	ENSG00000115419	O94925	Mitochondria
GLT8D1	AD-017, FLJ14611	ENSG00000016864	Q68CQ7	Mitochondria
GLUD1	GDH, GLUD	ENSG00000148672	P00367	Mitochondria
GLUD2	GLUDP1	ENSG00000182890	P49448	Mitochondria
GLUL	GLNS	ENSG00000135821	P15104	Mitochondria, Cytosol
GLYATL2	BXMAS2-10, MGC24009	ENSG00000156689	Q8WU03	Mitochondria
GNG12		ENSG00000172380	Q9UBI6	Mitochondria
GPAM	GPAT1, KIAA1560, MGC26846	ENSG00000119927	Q9HCL2	Mitochondria
GPAT2	CT123	ENSG00000186281	Q6NUI2	Mitochondria
GPATCH8	GPATC8, KIAA0553	ENSG00000186566	Q9UKJ3	Nuclear speckles
GPN1	ATPBD1A, MBDIN, NTPBP, RPAP4, XAB1	ENSG00000198522	Q9HCN4	Nucleoplasm, Cytosol
GPR87	GPR95	ENSG00000138271	Q9BY21	Lipid droplets, Mitochondria
GPT2	ALT2	ENSG00000166123	Q8TD30	Mitochondria
GPX4	MCSP, PHGPx	ENSG00000167468	P36969	Nucleoplasm, Mitochondria
GREB1	KIAA0575	ENSG00000196208	Q4ZG55	Mitochondria, Cytosol
GRK6	GPRK6	ENSG00000198055	P43250	Mitochondria
GRPEL1	FLJ25609, GrpE, hMGE	ENSG00000109519	Q9HAV7	Mitochondria
GRPEL2	DKFZp451C205, FLJ23713, Mt-GrpE#2	ENSG00000164284	Q8TAA5	Mitochondria
GRSF1		ENSG00000132463	Q12849	Mitochondria
GSDMC	MLZE	ENSG00000147697	Q9BYG8	Mitochondria
GSE1	KIAA0182	ENSG00000131149	Q14687	Mitochondria
GSTP1	FAEES3, GST3, GSTP	ENSG00000084207	P09211	Mitochondria, Cytosol
GTF3C4	KAT12, TFIIIC90	ENSG00000125484	Q9UKN8	Nucleoplasm
GTPBP3	FLJ14700, GTPBG3, MSS1, MTGP1, THDF1	ENSG00000130299	Q969Y2	Mitochondria
GTPBP6	FLJ20977, PGPL	ENSG00000178605		Mitochondria
GTPBP8	HSPC135	ENSG00000163607	Q8N3Z3	Mitochondria
GUF1	FLJ13220	ENSG00000151806	Q8N442	Nucleoplasm, Mitochondria
HADH	HADH1, HADHSC, SCHAD	ENSG00000138796	Q16836	Mitochondria
HADHA	GBP, LCEH, LCHAD, MTPA	ENSG00000084754	P40939	Mitochondria
HADHB	MTPB	ENSG00000138029	P55084	Mitochondria
HAUS3	C4orf15, dgt3, IT1, MGC4701	ENSG00000214367	Q68CZ6	Microtubules, Mitochondria
HAX1	HCLSBP1, HS1BP1	ENSG00000143575	O00165	Mitochondria
HCCS	CCHL, MLS	ENSG00000004961	P53701	Mitochondria
HCFC1	CFF, HCF-1, HCF1, HFC1, MGC70925, MRX3, PPP1R89, VCAF	ENSG00000172534	P51610	Mitochondria
HDGFL2	Hdgfrp2, HRP2	ENSG00000167674	Q7Z4V5	Nucleoplasm
HDHD5	CECR5	ENSG00000069998	Q9BXW7	Mitochondria
HEATR1	BAP28, FLJ10359, UTP10	ENSG00000119285	Q9H583	Nucleoli fibrillar center
HEATR6	ABC1, FLJ22087	ENSG00000068097	Q6AI08	Mitochondria
HEXDC	FLJ23825	ENSG00000169660	Q8WVB3	Nucleoli fibrillar center, Mitochondria
HEYL	bHLHb33, HESR3, HEY3	ENSG00000163909	Q9NQ87	Mitochondria
HHEX	HEX, HOX11L-PEN, PRHX	ENSG00000152804	Q03014	Nucleoplasm, Mitochondria
HHIPL2	FLJ13840, KIAA1822L	ENSG00000143512	Q6UWX4	Mitochondria
HIBCH		ENSG00000198130	Q6NVY1	Nucleoplasm, Mitochondria
HIGD1A	DKFZP564K247, HIG1, RCF1A	ENSG00000181061	Q9Y241	Nucleoplasm, Mitochondria
HIGD2A	MGC2198, RCF1B	ENSG00000146066	Q9BW72	Mitochondria
HIGD2B	HIGD2BP	ENSG00000175202	Q4VC39	Mitochondria
HINT2		ENSG00000137133	Q9BX68	Mitochondria
HINT3	FLJ33126	ENSG00000111911	Q9NQE9	Nucleoli, Mitochondria
HIVEP1	CIRIP, CRYBP1, MBP-1, PRDII-BF1, Schnurri-1, ZAS1, ZNF40, ZNF40A	ENSG00000095951	P15822	Nucleoplasm
HJURP	DKFZp762E1312, FAKTS, hFLEG1, URLC9	ENSG00000123485	Q8NCD3	Nucleoplasm, Nucleoli
HK1		ENSG00000156515	P19367	Mitochondria
HKDC1	FLJ22761, FLJ37767	ENSG00000156510	Q2TB90	Mitochondria
HKR1	ZNF875	ENSG00000181666	P10072	Nucleoplasm, Mitochondria
HMGCS2		ENSG00000134240	P54868	Mitochondria
HMGN5	NSBP1	ENSG00000198157	P82970	Nucleoplasm
HNRNPLL	HNRPLL	ENSG00000143889	Q8WVV9	Nucleoplasm
HOXB9	HOX2, HOX2E	ENSG00000170689	P17482	Nucleoplasm, Mitochondria
HPDL	4-HPPD-L, GLOXD1, MGC15668	ENSG00000186603	Q96IR7	Mitochondria
HRASLS2	FLJ20556	ENSG00000133328	Q9NWW9	Mitochondria
HRNR	FLG3, S100A16, S100a18	ENSG00000197915	Q86YZ3	Mitochondria
HS2ST1	KIAA0448	ENSG00000153936	Q7LGA3	Mitochondria
HSCB	DNAJC20, HSC20, Jac1	ENSG00000100209	Q8IWL3	Nucleoplasm, Mitochondria, Cytosol
HSDL1	SDR12C3	ENSG00000103160	Q3SXM5	Mitochondria
HSDL2	C9orf99, SDR13C1	ENSG00000119471	Q6YN16	Mitochondria
HSPA9	GRP75, HSPA9B, mot-2, mthsp75, PBP74	ENSG00000113013	P38646	Mitochondria
HSPBAP1	FLJ22623, PASS1	ENSG00000169087	Q96EW2	Mitochondria
HSPD1	GroEL, HSP60, SPG13	ENSG00000144381	P10809	Mitochondria
HTD2		ENSG00000255154	P86397	Mitochondria
HTRA2	OMI, PARK13, PRSS25	ENSG00000115317	O43464	Mitochondria
IARS2	FLJ10326	ENSG00000067704	Q9NSE4	Mitochondria
IBA57	C1orf69, FLJ12734	ENSG00000181873	Q5T440	Mitochondria
ICA1L	ALS2CR14, ALS2CR15	ENSG00000163596	Q8NDH6	Mitochondria
ICAM3	CD50, CDW50, ICAM-R	ENSG00000076662	P32942	Mitochondria
IDH2		ENSG00000182054	P48735	Mitochondria
IDH3A		ENSG00000166411	P50213	Mitochondria
IDH3B	RP46	ENSG00000101365	O43837	Mitochondria
IDH3G		ENSG00000067829	P51553	Nucleoli, Mitochondria
IDNK	bA522I20.2, C9orf103, hGntK	ENSG00000148057	Q5T6J7	Mitochondria, Cytosol
IDO1	IDO, INDO	ENSG00000131203	P14902	Cytosol
IFI6	6-16, FAM14C, G1P3, IFI-6-16, IFI616	ENSG00000126709	P09912	Mitochondria
IFIT3	CIG-49, GARG-49, IFI60, IFIT4, IRG2, ISG60, RIG-G	ENSG00000119917	O14879	Mitochondria, Cytosol
IFT27	BBS19, RABL4, RAYL	ENSG00000100360	Q9BW83	Nucleoplasm, Mitochondria
IFT57	ESRRBL1, FLJ10147, HIPPI, MHS4R2	ENSG00000114446	Q9NWB7	Nuclear speckles
IL18R1	CD218a, IL-1Rrp, IL1RRP	ENSG00000115604	Q13478	Mitochondria
ILF3	DRBP76, MPHOSPH4, MPP4, NF90, NFAR-1	ENSG00000129351	Q12906	Nucleoplasm, Nucleoli, Mitochondria
IMMP2L	IMMP2L-IT1, IMP2	ENSG00000184903	Q96T52	Mitochondria
IMMT	HMP, Mic60, MINOS2, P87, P89	ENSG00000132305	Q16891	Mitochondria
IMPA1	IMPA	ENSG00000133731	P29218	Mitochondria
IMPA2		ENSG00000141401	O14732	Nucleoplasm, Mitochondria
INTS14	C15orf44, DKFZP564O1664, VWA9	ENSG00000138614	Q96SY0	Nucleoplasm, Nuclear bodies, Mitochondria
INTS6L	DDX26B, FLJ41215	ENSG00000165359	Q5JSJ4	Centrosome
IRX6	IRX-3, IRX7	ENSG00000159387	P78412	Nucleoplasm, Mitochondria
ISOC2	FLJ23469	ENSG00000063241	Q96AB3	Mitochondria
ITGB5		ENSG00000082781	P18084	Plasma membrane, Mitochondria
ITPK1		ENSG00000100605	Q13572	Mitochondria
IVD	ACAD2	ENSG00000128928	P26440	Mitochondria
JADE1	JADE-1, PHF17	ENSG00000077684	Q6IE81	Mitochondria
JARID2	JMJ	ENSG00000008083	Q92833	Nucleoplasm, Mitochondria
KCNAB3	AKR6A9, KCNA3B	ENSG00000170049	O43448	Mitochondria
KCNH3	BEC1, elk2, Kv12.2	ENSG00000135519	Q9ULD8	Nucleoplasm, Mitochondria
KCNMB3	KCNMB2, KCNMBL	ENSG00000171121	Q9NPA1	Nucleoplasm
KCTD12	C13orf2, KIAA1778, PFET1	ENSG00000178695	Q96CX2	Mitochondria
KCTD18	6530404F10Rik, FLJ31322, FLJ37818	ENSG00000155729	Q6PI47	Mitochondria
KCTD6	KCASH3, MGC27385	ENSG00000168301	Q8NC69	Nucleoli, Mitochondria
KHDC1	bA257K9.4, C6orf147, C6orf148, Em:AC019205.8, MGC10818, NDG1	ENSG00000135314	Q4VXA5	Mitochondria, Cytosol
KIAA0391	MRPP3, PRORP	ENSG00000100890	O15091	Mitochondria
KIAA0930	bK268H5.C22.1, C22orf9	ENSG00000100364	Q6ICG6	Nuclear membrane, Mitochondria
KIF16B	C20orf23, dJ971B4.1, FLJ20135, SNX23	ENSG00000089177	Q96L93	Mitochondria
KLC2	FLJ12387	ENSG00000174996	Q9H0B6	Plasma membrane, Cytosol
KLC4	bA387M24.3, KNSL8	ENSG00000137171	Q9NSK0	Mitochondria
KLHL29	KBTBD9, KIAA1921	ENSG00000119771	Q96CT2	Mitochondria
L2HGDH	C14orf160, FLJ12618	ENSG00000087299	Q9H9P8	Mitochondria
LACTB	FLJ14902, MRPL56	ENSG00000103642	P83111	Mitochondria
LANCL3	FLJ42925	ENSG00000147036	Q6ZV70	Mitochondria
LARS2	KIAA0028, LEURS, MGC26121, mtLeuRS	ENSG00000011376	Q15031	Mitochondria
LETM1	SLC55A1	ENSG00000168924	O95202	Mitochondria
LETMD1	HCCR, HCCR-1, HCCR-2, HCCR1, HCCR2, SLC55A3	ENSG00000050426	Q6P1Q0	Mitochondria
LGALS2	HL14	ENSG00000100079	P05162	Mitochondria
LIAS	LAS	ENSG00000121897	O43766	Mitochondria
LINGO3	LERN2, LRRN6B	ENSG00000220008	P0C6S8	Mitochondria
LONP1	hLON, LonHS, PIM1, PRSS15	ENSG00000196365	P36776	Mitochondria
LRIT3	CSNB1F, FIGLER4, FLJ44691	ENSG00000183423	Q3SXY7	Nucleoplasm, Mitochondria, Cytosol
LRP11	bA350J20.3, MANSC3	ENSG00000120256	Q86VZ4	Mitochondria
LRP12	FLJ12929, ST7	ENSG00000147650	Q9Y561	Nucleoli fibrillar center, Plasma membrane, Mitochondria
LRP2	DBS, gp330	ENSG00000081479	P98164	Vesicles, Mitochondria
LRP4	CLSS, LRP-4, MEGF7, SOST2	ENSG00000134569	O75096	Nucleoplasm, Nucleoli, Mitochondria
LRPPRC	GP130, LRP130, LSFC	ENSG00000138095	P42704	Mitochondria
LRRC28	FLJ34269, FLJ45242, MGC24976	ENSG00000168904	Q86X40	Nucleoplasm
LRRC57	FLJ36812	ENSG00000180979	Q8N9N7	Mitochondria, Cytosol
LRRC8D	FLJ10470, LRRC5	ENSG00000171492	Q7L1W4	Nucleoplasm
LRRK1	FLJ23119, KIAA1790, RIPK6, Roco1	ENSG00000154237	Q38SD2	Mitochondria, Cytosol
LUC7L	hLuc7B1, Luc7, LUC7B1	ENSG00000007392	Q9NQ29	Nucleoplasm
LYSMD2	MGC35274	ENSG00000140280	Q8IV50	Mitochondria
M1AP	C2orf65, D6Mm5e, SPATA37	ENSG00000159374	Q8TC57	Mitochondria
MACC1	7A5, SH3BP4L	ENSG00000183742	Q6ZN28	Mitochondria
MAFF	hMafF	ENSG00000185022	Q9ULX9	Nucleoplasm
MAIP1	C2orf47, DKFZp666A212, FLJ22555	ENSG00000162972	Q8WWC4	Mitochondria
MALSU1	C7orf30, mtRsfA	ENSG00000156928	Q96EH3	Mitochondria
MANBAL	dJ1141E15.2	ENSG00000101363	Q9NQG1	Mitochondria
MAOA		ENSG00000189221	P21397	Mitochondria
MAPK11	p38-2, p38Beta, PRKM11, SAPK2	ENSG00000185386	Q15759	Mitochondria
Mar-01	FLJ22390, MOSC1	ENSG00000186205	Q5VT66	Mitochondria
Mar-01	FLJ20668, MARCH-I, RNF171	ENSG00000145416	Q8TCQ1	Mitochondria
Mar-05	FLJ20445, MARCH-V, MITOL, RNF153	ENSG00000198060	Q9NX47	Mitochondria
MAVS	Cardif, IPS-1, KIAA1271, VISA	ENSG00000088888	Q7Z434	Mitochondria
MBLAC2	DKFZp686P15118, MGC46734	ENSG00000176055	Q68D91	Mitochondria
MBTPS2	KFSD, S2P	ENSG00000012174	O43462	Nucleoplasm, Mitochondria, Cytosol
MCAT	fabD, FASN2C, MCT, MCT1, MT, NET62	ENSG00000100294	Q8IVS2	Mitochondria
MCCC1	MCCA	ENSG00000078070	Q96RQ3	Mitochondria
MCCC2	MCCB	ENSG00000131844	Q9HCC0	Mitochondria
MCL1	BCL2L3, Mcl-1	ENSG00000143384	Q07820	Mitochondria
MCU	C10orf42, CCDC109A, FLJ46135	ENSG00000156026	Q8NE86	Mitochondria
MCUB	CCDC109B, FLJ20647	ENSG00000005059	Q9NWR8	Nucleoplasm, Vesicles, Mitochondria
MDH2		ENSG00000146701	P40926	Mitochondria
ME2		ENSG00000082212	P23368	Mitochondria
MECR	CGI-63, ETR1, FASN2B, NRBF1	ENSG00000116353	Q9BV79	Mitochondria
METTL25	C12orf26, FLJ22789	ENSG00000127720	Q8N6Q8	Plasma membrane, Mitochondria, Cytosol
METTL4	FLJ23017, HsT661	ENSG00000101574	Q8N3J2	Mitochondria
MFF	C2orf33, GL004	ENSG00000168958	Q9GZY8	Mitochondria
MFN1	FLJ20693	ENSG00000171109		Mitochondria
MFSD12	C19orf28, MGC20700, PP3501	ENSG00000161091	Q6NUT3	Mitochondria
MGARP	C4orf49, CESP-1, HUMMR, OSAP	ENSG00000137463	Q8TDB4	Mitochondria
MGME1	bA504H3.4, C20orf72, DDK1	ENSG00000125871	Q9BQP7	Mitochondria
MGST1	GST12, MGST-I	ENSG00000008394	P10620	Mitochondria
MICU1	CALC, CBARA1, EFHA3, FLJ12684	ENSG00000107745	Q9BPX6	Mitochondria
MICU2	EFHA1	ENSG00000165487	Q8IYU8	Nucleoplasm
MIEF1	FLJ20232, MiD51, SMCR7L	ENSG00000100335	Q9NQG6	Intermediate filaments, Mitochondria
MIGA1	FAM73A, FLJ35093	ENSG00000180488	Q8NAN2	Mitochondria
MINOS1	C1orf151, FLJ36999, Mic10, MIO10, RP5-1056L3.2	ENSG00000173436	Q5TGZ0	Mitochondria
MIPEP	MIP	ENSG00000027001	Q99797	Mitochondria
MMAB	cblB, CFAP23	ENSG00000139428	Q96EY8	Mitochondria
MOCOS	FLJ20733, HMCS, MOS	ENSG00000075643	Q96EN8	Mitochondria
MORC3	KIAA0136, NXP2, ZCW5, ZCWCC3	ENSG00000159256	Q14149	Nucleoplasm
MORN1	FLJ13941	ENSG00000116151	Q5T089	Nucleoplasm, Mitochondria
MPC1	BRP44L, CGI-129, dJ68L15.3, SLC54A1	ENSG00000060762	Q9Y5U8	Mitochondria
MPDU1	CDGIf, Lec35, PQLC5, SL15	ENSG00000129255	O75352	Endoplasmic reticulum
MPP2	DKFZp761D0712, DLG2	ENSG00000108852	Q14168	Mitochondria, Cytosol
MPPED2	239FB, C11orf8, D11S302E, dJ1024C24.1, dJ873F21.1, FAM1B, Hs.46638	ENSG00000066382	Q15777	Nucleoli
MPST	MST, TST2, TUM1	ENSG00000128309	P25325	Mitochondria
MRM1	FLJ22578	ENSG00000278619	Q6IN84	Mitochondria
MRM3	FLJ10581, HC90, RMTL1, RNMTL1	ENSG00000171861	Q9HC36	Mitochondria
MRPL1	BM022	ENSG00000169288	Q9BYD6	Mitochondria
MRPL10	L10MT, MGC17973, MRP-L10, MRP-L8, MRPL8, RPML8	ENSG00000159111	Q7Z7H8	Mitochondria
MRPL11		ENSG00000174547	Q9Y3B7	Mitochondria
MRPL12	MRPL7, MRPL7/L12, RPML12	ENSG00000262814	P52815	Mitochondria
MRPL14	MRP-L32, RPML32	ENSG00000180992	Q6P1L8	Mitochondria
MRPL19	KIAA0104, MRP-L15, RLX1, RPML15	ENSG00000115364	P49406	Mitochondria
MRPL2	CGI-22, MRP-L14, RPML14	ENSG00000112651	Q5T653	Mitochondria
MRPL20	FLJ10024	ENSG00000242485	Q9BYC9	Mitochondria
MRPL21		ENSG00000197345	Q7Z2W9	Nucleoplasm, Mitochondria
MRPL22	HSPC158, MRP-L25, RPML25	ENSG00000082515	Q9NWU5	Mitochondria
MRPL23	L23MRP, RPL23L	ENSG00000214026	Q16540	Mitochondria
MRPL28	MAAT1, p15	ENSG00000086504	Q13084	Mitochondria
MRPL36	BRIP1, L36mt, MRP-L36, PRPL36, RPMJ	ENSG00000171421	Q9P0J6	Nuclear bodies, Mitochondria
MRPL37	MRP-L2, RPML2	ENSG00000116221	Q9BZE1	Mitochondria
MRPL38	HSPC262, MGC4810, MRP-L3, RPML3	ENSG00000204316	Q96DV4	Mitochondria
MRPL40	MRP-L22, NLVCF	ENSG00000185608	Q9NQ50	Mitochondria
MRPL41	BMRP, MRP-L27, MRPL27, PIG3, RPML27	ENSG00000182154	Q8IXM3	Mitochondria
MRPL42	HSPC204, MRP-L31, MRPL31, MRPS32, PTD007, RPML31	ENSG00000198015	Q9Y6G3	Plasma membrane, Mitochondria
MRPL43	bMRP36a	ENSG00000055950	Q8N983	Nucleoplasm, Mitochondria
MRPL44	FLJ12701, FLJ13990	ENSG00000135900	Q9H9J2	Mitochondria
MRPL45	MGC11321	ENSG00000278845		Mitochondria
MRPL46	C15orf4, LIECG2, P2ECSL	ENSG00000259494	Q9H2W6	Mitochondria
MRPL47	CGI-204, NCM1	ENSG00000136522	Q9HD33	Mitochondria
MRPL51	bMRP64, CDA09, HSPC241, MRP64	ENSG00000111639	Q4U2R6	Mitochondria
MRPL52		ENSG00000172590	Q86TS9	Mitochondria
MRPL53		ENSG00000204822	Q96EL3	Mitochondria
MRPL54		ENSG00000183617	Q6P161	Mitochondria
MRPL57	MRP63	ENSG00000173141	Q9BQC6	Mitochondria
MRPL58	DS-1, ICT1	ENSG00000167862	Q14197	Nucleoplasm, Mitochondria
MRPL9		ENSG00000143436	Q9BYD2	Mitochondria
MRPS10	FLJ10567	ENSG00000048544	P82664	Mitochondria
MRPS11	FLJ22512, FLJ23406, HCC-2	ENSG00000181991	P82912	Mitochondria
MRPS14	HSMRPS14	ENSG00000120333	O60783	Nuclear membrane, Mitochondria
MRPS15	FLJ11564	ENSG00000116898	P82914	Mitochondria
MRPS16	CGI-132	ENSG00000182180	Q9Y3D3	Mitochondria, Cytosol
MRPS18B	C6orf14, HSPC183, MRPS18-2, PTD017	ENSG00000204568	Q9Y676	Mitochondria
MRPS2	CGI-91	ENSG00000122140	Q9Y399	Mitochondria
MRPS21		ENSG00000266472		Mitochondria
MRPS22	C3orf5, GIBT, GK002, MRP-S22	ENSG00000175110	P82650	Mitochondria
MRPS23	CGI-138, HSPC329, MRP-S23	ENSG00000181610	Q9Y3D9	Mitochondria
MRPS25	DKFZp313H0817, FLJ00023, MRP-S25, RPMS25	ENSG00000131368	P82663	Mitochondria
MRPS26	C20orf193, dJ534B8.3, MRP-S13, MRP-S26, RPMS13	ENSG00000125901	Q9BYN8	Mitochondria
MRPS27	KIAA0264	ENSG00000113048	Q92552	Nucleoplasm, Mitochondria
MRPS28	HSPC007, MRP-S28, MRPS35	ENSG00000147586	Q9Y2Q9	Mitochondria
MRPS31	IMOGN38	ENSG00000102738	Q92665	Mitochondria
MRPS34	MGC2616, MRP-S12	ENSG00000074071	P82930	Mitochondria
MRPS35	MDS023, MRPS28	ENSG00000061794	P82673	Mitochondria
MRPS36	DC47, MRP-S36	ENSG00000134056	P82909	Mitochondria
MRPS5	MRP-S5, S5mt	ENSG00000144029	P82675	Mitochondria
MRPS6	C21orf101, MRP-S6, RPMS6	ENSG00000243927	P82932	Mitochondria
MRPS7	MRP-S, RP-S7, RPMS7	ENSG00000125445	Q9Y2R9	Mitochondria
MRPS9	MRP-S9, RPMS9, S9mt	ENSG00000135972	P82933	Mitochondria
MT-CO1	COI, COX1, MTCO1	ENSG00000198804	P00395	Mitochondria
MT-CYB	COB, CYTB, MTCYB, UQCR3	ENSG00000198727	P00156	Mitochondria
MT-ND4L	MTND4L, NAD4L, ND4L	ENSG00000212907	P03901	Mitochondria
MTCH2	SLC25A50	ENSG00000109919	Q9Y6C9	Mitochondria
MTERF1	MTERF	ENSG00000127989	Q99551	Mitochondria
MTERF3	CGI-12, FLJ10939, MTERFD1	ENSG00000156469	Q96E29	Nucleoplasm, Mitochondria
MTERF4	MGC61716, MTERFD2	ENSG00000122085	Q7Z6M4	Mitochondria, Cytosol
MTFP1	HSPC242, MTP18	ENSG00000242114	Q9UDX5	Mitochondria
MTFR1	CHPPR, FAM54A2, KIAA0009	ENSG00000066855	Q15390	Mitochondria
MTFR1L	FAM54B	ENSG00000117640	Q9H019	Mitochondria
MTG1	GTPBP7	ENSG00000148824	Q9BT17	Mitochondria
MTHFD1L	DKFZP586G1517, FLJ21145, FTHFSDC1	ENSG00000120254	Q6UB35	Mitochondria
MTIF2	IF-2mt	ENSG00000085760	P46199	Mitochondria
MTIF3	IF-3mt, IF3(mt)	ENSG00000122033	Q9H2K0	Mitochondria
MTPAP	FLJ10486, mtPAP, PAPD1, SPAX4	ENSG00000107951	Q9NVV4	Mitochondria
MTX1	MTX, MTXN	ENSG00000173171	Q13505	Mitochondria
MTX2		ENSG00000128654	O75431	Mitochondria
MTX3		ENSG00000177034	Q5HYI7	Mitochondria
MUL1	C1orf166, FLJ12875, GIDE, MAPL, MULAN, RNF218	ENSG00000090432	Q969V5	Nucleoplasm, Mitochondria, Cytosol
MUT		ENSG00000146085	P22033	Cytosol
MXD1	bHLHc58, MAD, MAD1	ENSG00000059728	Q05195	Nucleoplasm, Mitochondria
MYBPH		ENSG00000133055	Q13203	Nucleoplasm, Mitochondria
MYCBP	AMY-1	ENSG00000214114	Q99417	Nucleoplasm
MYD88		ENSG00000172936	Q99836	Cytosol
MYH10	NMMHCB	ENSG00000133026	P35580	Actin filaments
MYL3	CMH8, MLC1SB, MLC1V, VLC1	ENSG00000160808	P08590	Nucleoli, Mitochondria
MYMX	MINION	ENSG00000262179	A0A1B0GTQ4	Vesicles
MYO19	FLJ22865, MYOHD1	ENSG00000278259	Q96H55	Mitochondria
MYOM2		ENSG00000036448	P54296	Mitochondria
MYORG	KIAA1161, NET37	ENSG00000164976	Q6NSJ0	Mitochondria
NACC2	BEND9, BTBD14A, BTBD31, MGC23427	ENSG00000148411	Q96BF6	Nucleoli, Mitochondria
NAGS	AGAS, ARGA, NAT7	ENSG00000161653	Q8N159	Mitochondria
